time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-10-25T09:45:39.420Z,36.0906667,-117.6445,0.9,0.78,ml,11,92,0.1035,0.17,ci,ci37282184,2014-10-27T16:40:20.700Z,"41km NNW of Searles Valley, California",earthquake
2014-10-25T09:41:45.780Z,34.1553333,-117.6608333,2.15,1.81,ml,61,28,0.03937,0.26,ci,ci37282176,2014-10-28T17:18:04.770Z,"0km W of San Antonio Heights, California",earthquake
2014-10-25T09:39:21.000Z,65.1363,-149.058,10.1,1.3,ml,,,,0.79,ak,ak11428358,2014-10-31T21:52:56.252Z,"58km WNW of Ester, Alaska",earthquake
2014-10-25T09:36:41.720Z,33.4443333,-116.5716667,10.76,1.83,ml,77,24,0.05635,0.17,ci,ci37282168,2014-10-27T23:11:42.730Z,"15km SE of Anza, California",earthquake
2014-10-25T09:35:30.000Z,65.1795,-149.0137,7.7,0.9,ml,,,,0.76,ak,ak11428357,2014-10-31T21:53:55.495Z,"59km NW of Ester, Alaska",earthquake
2014-10-25T09:31:11.000Z,65.169,-149.0357,14,2.2,ml,,,,0.78,ak,ak11428354,2014-10-31T21:53:43.560Z,"60km NW of Ester, Alaska",earthquake
2014-10-25T09:24:48.000Z,61.2152,-152.4776,8.9,1.1,ml,,,,0.48,ak,ak11428353,2014-10-31T21:54:01.383Z,"82km N of Redoubt Volcano, Alaska",earthquake
2014-10-25T09:19:57.000Z,65.1312,-149.0714,6.8,0.6,ml,,,,0.45,ak,ak11428352,2014-10-31T21:54:26.552Z,"59km WNW of Ester, Alaska",earthquake
2014-10-25T09:11:17.000Z,65.1601,-148.97,10.2,0.5,ml,,,,0.69,ak,ak11428351,2014-10-31T21:54:25.840Z,"56km NW of Ester, Alaska",earthquake
2014-10-25T09:06:11.000Z,62.3522,-150.9454,75.5,1.4,ml,,,,0.42,ak,ak11428348,2014-10-31T21:52:56.863Z,"43km W of Talkeetna, Alaska",earthquake
2014-10-25T09:05:00.850Z,37.4726667,-118.7811667,7.33,0.82,md,22,156,0.04965,0.04,nc,nc72333081,2014-10-27T19:34:06.616Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-25T09:01:05.000Z,65.1819,-149.0161,7.2,0.6,ml,,,,0.73,ak,ak11428347,2014-10-31T21:54:24.929Z,"60km NW of Ester, Alaska",earthquake
2014-10-25T08:58:33.000Z,65.188,-149.051,10.5,0.8,ml,,,,0.73,ak,ak11428346,2014-10-31T21:54:00.801Z,"61km NW of Ester, Alaska",earthquake
2014-10-25T08:56:44.530Z,33.7045,-116.7236667,19.85,0.39,ml,19,98,0.01034,0.07,ci,ci37282160,2014-10-27T21:27:35.620Z,"3km S of Idyllwild, California",earthquake
2014-10-25T08:51:21.000Z,62.2446,-150.1566,5,1.2,ml,,,,0.77,ak,ak11428344,2014-10-31T21:52:27.354Z,"9km SSW of Talkeetna, Alaska",earthquake
2014-10-25T08:47:21.240Z,37.6105,-118.8691667,2.15,0.45,md,8,151,0.009809,0.03,nc,nc72333076,2014-10-31T03:48:05.648Z,"10km ESE of Mammoth Lakes, California",earthquake
2014-10-25T08:41:57.000Z,52.9091,-167.5126,50.6,2.5,ml,,,,0.47,ak,ak11428341,2014-10-31T21:54:43.668Z,"91km E of Nikolski, Alaska",earthquake
2014-10-25T08:29:17.000Z,62.5379,-148.3049,53.4,0.9,ml,,,,0.6,ak,ak11428325,2014-10-31T21:54:24.338Z,"87km NNE of Sutton-Alpine, Alaska",earthquake
2014-10-25T08:27:14.690Z,37.3651667,-119.9966667,25.37,1.57,md,6,113,0.2086,0.05,nc,nc72333071,2014-11-01T01:15:05.662Z,"13km SSW of Mariposa, California",earthquake
2014-10-25T08:14:43.240Z,37.1125,-111.9008333,6.03,1.81,md,9,117,0.4653,0.18,uu,uu60089632,2014-10-28T15:15:03.560Z,"45km WNW of Page, Arizona",earthquake
2014-10-25T08:13:08.000Z,62.0029,-151.0356,65.4,3.2,ml,,,,0.64,ak,ak11428315,2014-10-31T21:52:57.900Z,"59km WNW of Willow, Alaska",earthquake
2014-10-25T08:13:02.000Z,53.1378,-174.7375,97,2.2,ml,,,,0.67,ak,ak11432288,2014-10-31T21:54:52.183Z,"110km NNW of Atka, Alaska",earthquake
2014-10-25T08:09:49.870Z,38.8378333,-122.7733333,2.79,0.49,md,27,85,0.005329,0.07,nc,nc72333066,2014-11-01T02:09:11.460Z,"4km WNW of Cobb, California",earthquake
2014-10-25T07:35:41.000Z,65.5017,-149.9682,7,1.4,ml,,,,0.79,ak,ak11428312,2014-10-31T21:52:25.454Z,"63km NNE of Manley Hot Springs, Alaska",earthquake
2014-10-25T07:31:38.000Z,61.3335,-150.6631,49.5,1.2,ml,,,,0.41,ak,ak11428311,2014-10-31T21:53:49.491Z,"42km WNW of Anchorage, Alaska",earthquake
2014-10-25T07:29:50.090Z,33.4566667,-116.8235,12.68,0.3,ml,16,99,0.1302,0.12,ci,ci37282152,2014-10-27T16:40:45.650Z,"4km ENE of Aguanga, California",earthquake
2014-10-25T07:23:43.000Z,60.7499,-152.6294,116.2,1.6,ml,,,,0.43,ak,ak11428309,2014-10-31T21:52:55.575Z,"30km NNE of Redoubt Volcano, Alaska",earthquake
2014-10-25T07:22:42.000Z,65.1658,-149.0276,8.5,0.4,ml,,,,0.81,ak,ak11428310,2014-10-31T21:54:23.509Z,"59km NW of Ester, Alaska",earthquake
2014-10-25T07:19:31.000Z,65.6716,-147.9737,24.3,1,ml,,,,0.84,ak,ak11428308,2014-10-31T21:54:22.917Z,"91km N of College, Alaska",earthquake
2014-10-25T07:10:40.620Z,33.5108333,-116.4725,9.24,1.42,ml,60,45,0.04106,0.25,ci,ci37282144,2014-10-27T16:44:47.000Z,"19km ESE of Anza, California",earthquake
2014-10-25T07:09:59.750Z,33.9785,-116.8288333,14.29,0.99,ml,26,108,0.05915,0.2,ci,ci37282136,2014-10-27T16:41:06.740Z,"7km NE of Banning, California",earthquake
2014-10-25T07:01:51.000Z,65.4822,-149.7684,10.4,1.4,ml,,,,0.77,ak,ak11428305,2014-10-31T21:52:23.622Z,"67km NE of Manley Hot Springs, Alaska",earthquake
2014-10-25T06:43:28.700Z,19.4668,-68.4308,45,3.5,Md,14,327.6,1.59540794,0.25,pr,pr14298003,2014-10-25T14:46:21.567Z,"84km NE of Miches, Dominican Republic",earthquake
2014-10-25T06:39:30.000Z,60.0925,-139.4618,4,1.3,ml,,,,0.7,ak,ak11432281,2014-10-31T21:54:51.442Z,"62km NNE of Yakutat, Alaska",earthquake
2014-10-25T06:33:02.000Z,60.1263,-151.1188,66.4,1.3,ml,,,,0.38,ak,ak11428304,2014-10-31T21:54:22.359Z,"28km SSE of Cohoe, Alaska",earthquake
2014-10-25T06:32:31.180Z,33.4301667,-116.4083333,12.93,0.56,ml,19,137,0.1502,0.19,ci,ci37282128,2014-10-27T16:41:26.190Z,"19km N of Borrego Springs, California",earthquake
2014-10-25T06:21:26.450Z,35.807,-120.3475,9.55,0.91,md,39,68,0.02403,0.07,nc,nc72333051,2014-10-30T18:58:05.516Z,"17km N of Shandon, California",earthquake
2014-10-25T06:14:30.000Z,51.4647,179.2341,47.5,2,ml,,,,0.33,ak,ak11432279,2014-10-31T21:55:04.718Z,"59km SSW of Semisopochnoi Island, Alaska",earthquake
2014-10-25T06:13:13.000Z,60.0801,-152.6531,93.1,1.6,ml,,,,0.28,ak,ak11428303,2014-10-31T21:54:21.715Z,"45km S of Redoubt Volcano, Alaska",earthquake
2014-10-25T06:11:49.100Z,18.0351,-67.315,22,2,Md,4,277.2,0.19762936,0.09,pr,pr14298002,2014-10-25T07:38:09.836Z,"14km WSW of Puerto Real, Puerto Rico",earthquake
2014-10-25T06:02:48.620Z,38.8181648,-122.7975006,3.03,1.33,md,24,43,0.01033,0.04,nc,nc72333046,2014-10-25T09:31:08.051Z,"5km NW of The Geysers, California",earthquake
2014-10-25T06:02:08.000Z,65.1603,-149.0334,8.2,1.3,ml,,,,0.89,ak,ak11428299,2014-10-31T21:52:08.325Z,"59km NW of Ester, Alaska",earthquake
2014-10-25T06:01:43.390Z,35.9673333,-120.5245,10.81,2.4,md,97,40,0.01519,0.06,nc,nc72333041,2014-10-28T06:57:10.028Z,"24km SW of Coalinga, California",earthquake
2014-10-25T05:58:26.000Z,65.2215,-149.0333,16.1,0.5,ml,,,,0.84,ak,ak11428298,2014-10-31T21:52:22.229Z,"63km NW of Ester, Alaska",earthquake
2014-10-25T05:53:28.000Z,60.11,-152.7887,99.8,2.2,ml,,,,0.62,ak,ak11428295,2014-10-31T21:52:07.709Z,"41km S of Redoubt Volcano, Alaska",earthquake
2014-10-25T05:48:03.000Z,65.1853,-149.0541,3.7,0.7,ml,,,,0.66,ak,ak11428294,2014-10-31T21:55:03.825Z,"61km NW of Ester, Alaska",earthquake
2014-10-25T05:24:14.820Z,38.8219986,-122.7661667,2.56,0.78,md,8,163,0.008952,0.01,nc,nc72333016,2014-10-25T05:45:07.913Z,"3km W of Cobb, California",earthquake
2014-10-25T05:23:38.000Z,59.8921,-153.3701,132.4,2.5,ml,,,,0.66,ak,ak11428274,2014-10-31T21:53:17.110Z,"74km SSW of Redoubt Volcano, Alaska",earthquake
2014-10-25T05:20:00.000Z,60.2926,-141.7764,5.9,1.3,ml,,,,0.7,ak,ak11428272,2014-10-31T21:52:20.633Z,"44km NE of Cape Yakataga, Alaska",earthquake
2014-10-25T05:06:28.000Z,59.8933,-151.2017,24.5,0.9,ml,,,,0.52,ak,ak11428271,2014-10-31T21:54:50.788Z,"18km NNE of Fritz Creek, Alaska",earthquake
2014-10-25T05:04:04.330Z,19.4993,-108.6352,10,4.8,mb,,181,6.531,1.16,us,usb000sqht,2014-10-25T13:06:48.129Z,"258km ENE of Socorro Island, Mexico",earthquake
2014-10-25T04:55:48.000Z,62.3395,-147.865,45.2,0.6,ml,,,,0.13,ak,ak11428270,2014-10-31T21:54:44.504Z,"79km NE of Sutton-Alpine, Alaska",earthquake
2014-10-25T04:51:20.000Z,60.1121,-139.4572,8.2,1.6,ml,,,,0.61,ak,ak11428268,2014-10-31T21:54:21.081Z,"64km NNE of Yakutat, Alaska",earthquake
2014-10-25T04:51:15.480Z,34.0658333,-117.299,18.16,1.35,ml,51,46,0.1314,0.28,ci,ci37282112,2014-10-27T16:45:55.660Z,"1km ESE of Colton, California",earthquake
2014-10-25T04:47:47.980Z,18.8208,-70.1125,114.08,4.2,mb,,109,0.401,0.94,us,usb000sqhr,2014-10-26T21:41:35.000Z,"8km W of Esperalvillo, Dominican Republic",earthquake
2014-10-25T04:47:18.700Z,18.746,-67.441,8,2.7,Md,8,309.6,0.41771661,0.27,pr,pr14298001,2014-10-26T21:41:43.158Z,"45km NW of San Antonio, Puerto Rico",earthquake
2014-10-25T04:39:56.000Z,65.112,-149.0501,12.9,0.5,ml,,,,0.7,ak,ak11428267,2014-10-31T21:53:48.629Z,"57km WNW of Ester, Alaska",earthquake
2014-10-25T04:36:16.000Z,65.1552,-148.9745,8.9,0.9,ml,,,,0.77,ak,ak11428266,2014-10-31T21:52:19.829Z,"56km NW of Ester, Alaska",earthquake
2014-10-25T04:16:14.500Z,47.909,-122.2197,21.1,0.7,Md,,136.8,0.14373045,0.12,uw,uw60909616,2014-10-27T18:07:23.449Z,"5km NNW of Mill Creek, Washington",earthquake
2014-10-25T04:04:54.620Z,33.3241667,-116.8331667,9.43,0.67,ml,22,92,0.03836,0.25,ci,ci37282104,2014-10-27T16:41:42.904Z,"13km SSE of Aguanga, California",earthquake
2014-10-25T04:04:32.000Z,52.1876,-173.8111,10.6,2.3,ml,,,,0.74,ak,ak11428261,2014-10-31T21:55:02.653Z,"26km E of Atka, Alaska",earthquake
2014-10-25T04:03:20.000Z,64.8538,-148.6795,10.9,0.6,ml,,,,0.57,ak,ak11428262,2014-10-31T21:52:19.269Z,"31km W of Ester, Alaska",earthquake
2014-10-25T04:02:33.960Z,33.0246667,-116.3128333,9.86,0.89,ml,18,60,0.1199,0.22,ci,ci37282096,2014-10-27T16:41:37.230Z,"26km SSE of Borrego Springs, California",earthquake
2014-10-25T03:58:59.000Z,65.1765,-149.0418,10.9,1.3,ml,,,,0.71,ak,ak11428260,2014-10-31T21:54:20.441Z,"60km NW of Ester, Alaska",earthquake
2014-10-25T03:57:27.000Z,65.1532,-149.0645,11.9,2.3,ml,,,,0.74,ak,ak11428257,2014-10-31T21:52:10.562Z,"60km NW of Ester, Alaska",earthquake
2014-10-25T03:54:18.000Z,65.115,-149.0277,1.1,0.3,ml,,,,0.79,ak,ak11428256,2014-10-31T21:54:19.659Z,"56km WNW of Ester, Alaska",earthquake
2014-10-25T03:51:10.000Z,65.1855,-149.0339,10.7,1.3,ml,,,,0.72,ak,ak11428252,2014-10-31T21:52:18.116Z,"61km NW of Ester, Alaska",earthquake
2014-10-25T03:49:00.000Z,61.5847,-149.9744,46.1,1.2,ml,,,,0.6,ak,ak11428251,2014-10-31T21:52:17.374Z,"7km N of Big Lake, Alaska",earthquake
2014-10-25T03:29:37.700Z,36.6131,-89.5623,13.5,2.4,md,35,39.5999968320003,0.02694946,0.07,nm,nm60060322,2014-10-27T14:04:11.740Z,"4km NW of New Madrid, Missouri",earthquake
2014-10-25T03:25:27.000Z,61.4098,-151.6814,10.7,0.6,ml,,,,0.53,ak,ak11428250,2014-10-31T21:54:19.055Z,"82km NNW of Nikiski, Alaska",earthquake
2014-10-25T03:18:11.200Z,37.4721667,-118.7833333,7.27,1.05,md,23,156,0.05144,0.04,nc,nc72332991,2014-10-27T18:58:02.605Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-25T03:17:51.220Z,37.4715,-118.7823333,7.61,0.67,md,11,156,0.05089,0.02,nc,nc72332996,2014-10-27T16:53:06.040Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-25T03:09:38.000Z,65.1219,-149.0243,10.6,0.6,ml,,,,0.65,ak,ak11428239,2014-10-31T21:54:18.392Z,"56km WNW of Ester, Alaska",earthquake
2014-10-25T02:56:12.170Z,3.7152,122.7634,548.84,4.2,mb,,120,4.493,0.95,us,usb000sqhh,2014-10-25T10:58:51.816Z,"273km SSE of Tabiauan, Philippines",earthquake
2014-10-25T02:48:17.000Z,58.2951,-154.6551,9.4,1.1,ml,,,,0.26,ak,ak11432257,2014-10-31T21:54:43.724Z,"93km NNW of Larsen Bay, Alaska",earthquake
2014-10-25T02:43:48.000Z,63.0609,-150.4651,114.4,1.3,ml,,,,0.36,ak,ak11428237,2014-10-31T21:52:16.761Z,"84km NNW of Talkeetna, Alaska",earthquake
2014-10-25T02:36:18.470Z,40.2133333,-121.3183333,15.63,1.7,md,11,120,0.1701,0.05,nc,nc72332966,2014-11-01T01:15:05.663Z,"12km SW of Chester, California",earthquake
2014-10-25T02:35:07.000Z,53.7448,-165.4828,47.3,2,ml,,,,0.39,ak,ak11429121,2014-10-31T21:53:47.249Z,"47km SSE of Akutan, Alaska",earthquake
2014-10-25T02:34:13.000Z,63.4558,-147.0231,17.1,0.8,ml,,,,0.68,ak,ak11428233,2014-10-31T21:54:17.619Z,"90km SW of Delta Junction, Alaska",earthquake
2014-10-25T02:26:31.650Z,38.7926674,-122.8073349,3.57,0.56,md,11,138,0.005468,0.02,nc,nc72332961,2014-10-25T03:00:04.813Z,"4km WNW of The Geysers, California",earthquake
2014-10-25T02:26:01.730Z,34.2583,102.3288,10,4.6,mb,,48,12.544,0.73,us,usb000sqhb,2014-10-25T10:28:45.059Z,"72km WSW of Niba, China",earthquake
2014-10-25T02:21:41.000Z,51.5303,-176.7965,41.2,3,ml,,,,0.53,ak,ak11428230,2014-10-31T21:54:24.016Z,"40km SSW of Adak, Alaska",earthquake
2014-10-25T02:07:52.620Z,38.8268318,-122.8525009,2.47,0.55,md,12,87,0.003488,0.02,nc,nc72332951,2014-10-25T02:32:05.825Z,"9km WNW of The Geysers, California",earthquake
2014-10-25T02:07:09.200Z,19.4977,-155.643,7.1,0.9,Md,,86.4,0.04491576,0.1,hv,hv60794056,2014-10-28T21:41:59.208Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-25T02:02:56.000Z,63.402,-147.7896,73.5,0.8,ml,,,,0.48,ak,ak11428220,2014-10-31T21:54:16.912Z,"58km E of Cantwell, Alaska",earthquake
2014-10-25T01:56:53.680Z,38.7913333,-122.808,3.82,0.27,md,20,100,0.004885,0.02,nc,nc72332946,2014-10-31T07:07:07.538Z,"4km WNW of The Geysers, California",earthquake
2014-10-25T01:48:40.570Z,64.6685,-17.3954,8.07,5,mb,,63,1.69,1.2,us,usb000sqgw,2014-10-25T09:51:23.651Z,"114km WNW of Hofn, Iceland",earthquake
2014-10-25T01:46:18.680Z,34.2128333,-117.5736667,11.11,0.89,ml,22,49,0.06097,0.17,ci,ci37282088,2014-10-27T16:41:51.268Z,"9km NE of San Antonio Heights, California",earthquake
2014-10-25T01:42:58.000Z,65.1723,-149.0532,6,0.9,ml,,,,0.71,ak,ak11428113,2014-10-31T21:52:29.225Z,"60km NW of Ester, Alaska",earthquake
2014-10-25T01:22:11.200Z,18.1735,-67.3779,29,2,Md,4,273.6,0.27668111,0.15,pr,pr14298000,2014-10-25T02:58:40.857Z,"21km SW of Stella, Puerto Rico",earthquake
2014-10-25T01:12:51.000Z,51.537,-176.8368,41.9,2,ml,,,,0.4,ak,ak11428109,2014-10-31T21:54:16.312Z,"40km SSW of Adak, Alaska",earthquake
2014-10-25T01:11:37.000Z,61.1338,-140.3024,4,1.2,ml,,,,0.62,ak,ak11428108,2014-10-31T21:52:28.318Z,"157km WNW of Haines Junction, Canada",earthquake
2014-10-25T01:02:29.000Z,65.1412,-149.0448,13.5,0.9,ml,,,,0.75,ak,ak11428106,2014-10-31T21:54:15.208Z,"58km NW of Ester, Alaska",earthquake
2014-10-25T00:41:56.000Z,61.135,-147.51,0,1.8,ml,,,,0.66,ak,ak11428100,2014-10-25T01:37:58.184Z,"62km W of Valdez, Alaska",earthquake
2014-10-25T00:38:26.000Z,60.0533,-152.7724,105,2.1,ml,,,,0.56,ak,ak11428095,2014-10-31T21:52:30.598Z,"48km S of Redoubt Volcano, Alaska",earthquake
2014-10-25T00:37:12.000Z,65.1182,-148.9588,4.6,0.5,ml,,,,0.8,ak,ak11428094,2014-10-31T21:54:14.167Z,"53km NW of Ester, Alaska",earthquake
2014-10-25T00:36:25.080Z,-20.8441,-70.8741,10.53,4.2,mb,,169,0.675,0.56,us,usb000sqgh,2014-10-25T08:38:54.737Z,"102km SW of Iquique, Chile",earthquake
2014-10-25T00:33:23.000Z,65.1623,-149.0489,8.1,0.7,ml,,,,0.63,ak,ak11428092,2014-10-31T21:54:12.875Z,"60km NW of Ester, Alaska",earthquake
2014-10-25T00:32:27.000Z,63.5506,-147.714,16,0.7,ml,,,,0.58,ak,ak11428089,2014-10-31T21:52:29.985Z,"64km ENE of Cantwell, Alaska",earthquake
2014-10-25T00:24:51.170Z,36.3598,-97.0471,1.02,2.6,mb_lg,,35,0.332,0.58,us,usb000sqgg,2014-10-25T15:31:42.347Z,"21km W of Pawnee, Oklahoma",earthquake
2014-10-25T00:24:31.000Z,62.6302,-152.225,128.1,1.5,ml,,,,0.45,ak,ak11428086,2014-10-31T21:52:09.493Z,"114km WNW of Talkeetna, Alaska",earthquake
2014-10-25T00:20:27.140Z,36.569,-121.1623333,4.03,1.07,md,23,60,0.0231,0.08,nc,nc72332916,2014-10-31T03:40:04.726Z,"21km NE of Soledad, California",earthquake
2014-10-25T00:15:16.190Z,38.835,-122.8773333,3.35,0.52,md,19,61,0.005762,0.03,nc,nc72332911,2014-10-29T17:20:08.986Z,"12km ENE of Cloverdale, California",earthquake
2014-10-25T00:05:45.000Z,60.8421,-152.214,91.7,1.4,ml,,,,0.33,ak,ak11432242,2014-10-31T21:54:42.937Z,"49km NE of Redoubt Volcano, Alaska",earthquake
2014-10-24T23:55:37.800Z,37.5388333,-118.8778333,7.7,0.4,md,17,155,0.06412,0.02,nc,nc72332906,2014-10-27T18:33:09.826Z,"14km SE of Mammoth Lakes, California",earthquake
2014-10-24T23:55:22.400Z,45.6827,-122.3707,0,1,Md,,158.4,0.22457882,0.16,uw,uw60094813,2014-10-28T18:58:11.112Z,"5km NNE of Fern Prairie, Washington",quarry
2014-10-24T23:45:03.000Z,54.0367,-164.6347,53.8,1.9,ml,,,,0.19,ak,ak11428071,2014-10-28T20:17:38.145Z,"75km E of Akutan, Alaska",earthquake
2014-10-24T23:44:36.610Z,33.4645,-116.5896667,12.51,0.88,ml,25,99,0.03189,0.2,ci,ci37282080,2014-10-27T16:41:58.460Z,"12km SE of Anza, California",earthquake
2014-10-24T23:43:15.820Z,38.9307,21.1505,10,5.2,mwr,,35,0.928,1.12,us,usb000sqgd,2014-10-27T15:33:42.000Z,"3km SW of Krikellos, Greece",earthquake
2014-10-24T23:36:25.200Z,19.4033,-155.6348,3.6,0.7,Md,,147.6,0.00898315,0.13,hv,hv60794031,2014-10-28T21:37:19.148Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-24T23:36:01.350Z,38.7653351,-122.7121658,2.31,0.91,md,10,73,0.008857,0.05,nc,nc72332901,2014-10-24T23:59:03.620Z,"4km ESE of The Geysers, California",earthquake
2014-10-24T23:33:45.000Z,63.9242,-148.9853,0,2.1,ml,,,,0.63,ak,ak11428066,2014-10-28T20:15:08.828Z,"10km NNE of Healy, Alaska",earthquake
2014-10-24T23:25:04.000Z,65.5061,-149.9374,1,1.1,ml,,,,0.82,ak,ak11428013,2014-10-28T20:15:08.238Z,"65km NNE of Manley Hot Springs, Alaska",earthquake
2014-10-24T23:18:48.000Z,61.5989,-149.5891,14.5,0.8,ml,,,,0.58,ak,ak11428011,2014-10-28T20:17:49.201Z,"2km SSE of Meadow Lakes, Alaska",earthquake
2014-10-24T23:15:47.930Z,36.0995,-117.8738333,3.85,0.8,ml,7,183,0.02383,0.13,ci,ci37282072,2014-10-27T21:21:14.806Z,"50km N of Inyokern, California",earthquake
2014-10-24T23:12:43.000Z,65.4783,-149.9385,1,0.9,ml,,,,0.77,ak,ak11428010,2014-10-28T20:17:37.563Z,"62km NNE of Manley Hot Springs, Alaska",earthquake
2014-10-24T23:10:39.000Z,65.1698,-149.0796,8.2,0.8,ml,,,,0.69,ak,ak11428008,2014-10-28T20:17:36.470Z,"61km NW of Ester, Alaska",earthquake
2014-10-24T23:08:28.730Z,34.0385,-117.2303333,16.91,0.82,ml,21,74,0.1036,0.11,ci,ci37282064,2014-10-24T23:32:03.180Z,"3km ESE of Loma Linda, California",earthquake
2014-10-24T23:06:37.920Z,34.5958333,-118.6513333,10.68,1,ml,17,67,0.06237,0.22,ci,ci37282056,2014-10-24T23:28:44.320Z,"12km NNW of Castaic, California",earthquake
2014-10-24T23:04:47.000Z,55.7199,-159.3066,83,2.6,ml,,,,0.58,ak,ak11428007,2014-10-28T20:18:45.923Z,"68km SSW of Chignik Lake, Alaska",earthquake
2014-10-24T23:00:57.000Z,64.9877,-147.3069,0,1.6,ml,,,,0.44,ak,ak11428005,2014-10-28T20:15:06.895Z,"23km NNE of Badger, Alaska",earthquake
2014-10-24T22:56:24.820Z,34.0418333,-117.1031667,10.33,1.42,ml,58,32,0.00996,0.19,ci,ci37282048,2014-10-24T23:24:42.360Z,"4km SE of Mentone, California",earthquake
2014-10-24T22:12:38.000Z,65.1665,-149.0805,8.4,1.1,ml,,,,0.7,ak,ak11428003,2014-10-28T20:15:06.235Z,"61km NW of Ester, Alaska",earthquake
2014-10-24T22:03:13.000Z,65.1628,-149.0519,12.8,0.3,ml,,,,0.55,ak,ak11428002,2014-10-28T20:18:37.763Z,"60km NW of Ester, Alaska",earthquake
2014-10-24T22:02:54.590Z,34.023,-116.9366667,20.56,1.14,ml,32,45,0.02616,0.26,ci,ci37282040,2014-10-24T23:09:43.580Z,"6km NNE of Cherry Valley, California",earthquake
2014-10-24T21:57:56.000Z,60.3232,-141.177,1.9,1.4,ml,,,,0.71,ak,ak11428000,2014-10-28T20:18:37.009Z,"75km ENE of Cape Yakataga, Alaska",earthquake
2014-10-24T21:39:00.000Z,63.168,-150.75,134.5,1.6,ml,,,,0.38,ak,ak11427999,2014-10-28T20:18:36.408Z,"93km WSW of Cantwell, Alaska",earthquake
2014-10-24T21:29:16.280Z,37.5453333,-118.8308333,7.95,0.77,md,17,140,0.04464,0.03,nc,nc72332851,2014-10-24T23:43:06.858Z,"16km SE of Mammoth Lakes, California",earthquake
2014-10-24T21:22:11.000Z,65.1527,-148.9927,6.2,0.8,ml,,,,0.64,ak,ak11427994,2014-10-28T20:15:04.924Z,"57km NW of Ester, Alaska",earthquake
2014-10-24T21:15:38.000Z,65.1675,-149.0555,11.7,0.6,ml,,,,0.54,ak,ak11427993,2014-10-28T20:18:33.013Z,"60km NW of Ester, Alaska",earthquake
2014-10-24T21:14:55.620Z,38.7763329,-122.7163315,3.1,0.59,md,8,87,0.003143,0.02,nc,nc72332846,2014-10-24T21:37:03.147Z,"3km E of The Geysers, California",earthquake
2014-10-24T21:09:14.100Z,49.4152,-120.5273,0,2.4,Md,,223.2,0.60187124,0.25,uw,uw60909431,2014-10-28T19:01:52.511Z,"4km SSW of Princeton, Canada",quarry
2014-10-24T21:08:21.300Z,33.8388333,-117.4971667,0.01,1.18,ml,36,102,0.04838,0.19,ci,ci37282032,2014-10-24T22:56:08.100Z,"2km E of El Cerrito, California",quarry_blast
2014-10-24T21:07:55.220Z,38.7775002,-122.7139969,3.45,1.18,md,7,96,0.004929,0.02,nc,nc72332841,2014-10-25T01:26:08.583Z,"3km E of The Geysers, California",earthquake
2014-10-24T20:55:19.000Z,65.1869,-149.0796,16.8,2.5,ml,,,,0.58,ak,ak11427989,2014-10-28T20:15:40.511Z,"62km NW of Ester, Alaska",earthquake
2014-10-24T20:53:29.000Z,65.1776,-149.0335,15.1,1.4,ml,,,,0.47,ak,ak11430740,2014-10-28T20:18:40.257Z,"60km NW of Ester, Alaska",earthquake
2014-10-24T20:53:22.000Z,63.0467,-150.3888,93.2,1.1,ml,,,,0.5,ak,ak11427987,2014-10-28T20:15:03.517Z,"81km N of Talkeetna, Alaska",earthquake
2014-10-24T20:44:36.000Z,65.1622,-148.9982,12,0.5,ml,,,,0.53,ak,ak11430738,2014-10-28T20:18:39.671Z,"58km NW of Ester, Alaska",earthquake
2014-10-24T20:29:07.000Z,61.1226,-140.3758,14.7,1.5,ml,,,,0.47,ak,ak11430737,2014-10-28T20:18:38.988Z,"160km WNW of Haines Junction, Canada",earthquake
2014-10-24T20:28:31.000Z,61.0999,-140.4126,13.7,2,ml,,,,0.4,ak,ak11430736,2014-10-28T20:18:38.408Z,"159km NE of Cape Yakataga, Alaska",earthquake
2014-10-24T20:28:04.520Z,33.8386667,-117.4861667,1.39,1.04,ml,24,74,0.04028,0.25,ci,ci37282016,2014-10-24T23:17:41.910Z,"3km E of El Cerrito, California",quarry_blast
2014-10-24T20:21:26.000Z,62.3388,-149.6759,55.7,1,ml,,,,0.4,ak,ak11430735,2014-10-28T20:18:32.191Z,"21km NNE of Y, Alaska",earthquake
2014-10-24T20:15:55.000Z,65.1448,-149.0265,14.3,0.4,ml,,,,0.68,ak,ak11427982,2014-10-28T20:17:34.864Z,"58km NW of Ester, Alaska",earthquake
2014-10-24T20:05:43.000Z,65.159,-148.9996,3.6,0.4,ml,,,,0.6,ak,ak11430733,2014-10-28T20:18:31.429Z,"58km NW of Ester, Alaska",earthquake
2014-10-24T20:04:58.260Z,33.8588333,-117.4998333,0.01,1.53,ml,31,77,0.06154,0.16,ci,ci37282008,2014-10-24T22:37:21.080Z,"2km SE of Home Gardens, California",quarry_blast
